battle_entities_tables																																																
32																																																
key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	crawl_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	shape	radius	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake_type	dismember_head_alive_hp_ratio	dismember_arms_hp_ratio	jump_attack_chance
wh_dlc05_wef_cha_inf_glade_lord_blood	man	1.5	4.6	4	5	5.6	35	30	30	0.7	circle	1	400	1.8	60	240	8	True	True	0	0	0	small	1	ignore	none	2	infantry_light_effects	70	60	0	True	1	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc05_wef_cha_treeman_hero	giant	2.4	3.5	3	4	5.1	35	35	35	2.2	circle	1	7000	8.8	60	60	8	True	True	0	0	0	very_large	1	ignore	none	6	treeman_effects	70	70	0	False	1	0.75	6			0.5	1.45	1	False		False	False	wh_main_unit_combat	-1	-1	70
wh_dlc05_wef_glade_lord_blood_dismembers	man	1.5	4.6	4	5	5.6	35	30	30	0.7	circle	1	400	2.2	360	240	8	True	True	0	0	0	small	1	ignore	none	2	infantry_light_effects	70	60	0	True	1	0.8999999	2	wh_main_generic_character_aura		0.5	1.45	1	False		True	True	wh_main_unit_combat	-1	-1	70
wh_dlc05_wef_hawk_blood	giant	1.6	6.5	6	10	9.5	35	35	35	1.04	capsule	0.4	650	2.6	120	120	8	True	True	0	11	15	medium	1	rotation_x	wh_dragon_small_wyvern	2	infantry_light_effects	0	0	0	False	1	0.75	3			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_inf_deepwood_shard_blood_dismembers	man	1.5	3.8	3	4	4.4	35	30	30	0.65	circle	1	100	1.8	360	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	20	False		True	True	wh_main_unit_combat	-1	-1	40
wh_dlc05_wef_inf_dryad_dismembers	man	1.5	3.6	4	5	4.2	35	30	30	0.7	circle	1	140	1.8	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	0.8	0.95	1			0.5	1.6	0	False		False	True	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_inf_eternal_guard_blood_dismembers	man	1.5	3.3	3	4	4	35	30	30	0.65	circle	1	100	1.8	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	40
wh_dlc05_wef_inf_glade_guard_blood_dismembers	man	1.5	3.6	3	4	4.1	35	30	30	0.65	circle	1	100	1.8	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	2	False		True	True	wh_main_unit_combat	-1	-1	40
wh_dlc05_wef_inf_glade_guard_starfire_blood_dismembers	man	1.5	3.6	3	4	4.1	35	30	30	0.65	circle	1	100	1.8	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	10	False		True	True	wh_main_unit_combat	-1	-1	40
wh_dlc05_wef_inf_orion_blood	giant	2	5.4	4	5	7	40	35	35	1.2	circle	1	1600	3.3	60	120	8	True	True	0	0	0	large	1	ignore	none	3	monstrous_infantry_effects	70	70	0	False	1	0.75	3			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc05_wef_inf_treeman	giant	2.4	3.5	3	4	5	35	35	35	2.2	circle	1	7000	8.8	60	60	8	True	True	0	0	0	very_large	1	ignore	none	6	treeman_effects	0	0	0	False	1	0.75	6			0.5	1.6	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_inf_wardancer_blood_dismembers	man	1.5	4.6	4	5	5.4	35	30	30	0.65	circle	1	110	1.8	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	30
wh_dlc05_wef_inf_waywatcher_blood_dismembers	man	1.5	4.2	5	6	4.8	35	30	30	0.65	circle	1	100	1.8	360	200	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	40
wh_dlc05_wef_inf_wildwood_rangers_blood_dismembers	man	1.5	3.6	3	4	4.2	35	30	30	0.67	circle	1	110	1.8	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	40
wh_dlc05_wef_mon_great_eagle_blood	giant	1.8	7	8	10	10	20	20	20	1.8	capsule	0.4	1300	3	60	150	8	True	True	0	11	15	large	1	rotation_x	wh_dlc_great_eagle	6	war_beast_effects	50	50	0	False	1.3	0.75	5			0	1.45	20	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_monster_treekin	giant	1.4	3.4	3	4	4.6	40	35	35	1.2	circle	1	1500	4	60	60	8	True	True	0	0	0	large	1	ignore	none	3	monstrous_infantry_effects	15	15	0	False	0.8	0.75	4			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_spellsinger_blood	man	1.5	4	4	5	4.8	35	30	30	0.7	circle	1	400	1.5	60	120	8	True	True	0	0	0	small	1	ignore	none	2	infantry_light_effects	70	60	0	True	1	0.8999999	2	wh_main_generic_character_aura		0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc05_wef_spellsinger_blood_dismembers	man	1.5	3.4	3	4	4.2	30	25	25	0.7	circle	1	300	2.6	60	120	8	True	True	0	0	0	small	1	ignore	wh_dlc_wef_elf_female	0	infantry_light_effects	0	0	0	True	1	0.8999999	2	wh_main_generic_character_aura		0.5	1.45	0	False		True	True	wh_main_unit_combat	-1	-1	70
wh_dlc05_wef_way_stalker_blood_dismembers	man	1.5	4.2	5	6	5	35	30	30	0.7	circle	1	400	2	360	200	8	True	True	0	0	0	small	1	ignore	none	2	infantry_light_effects	60	60	0	True	1	0.8999999	2	wh_main_generic_character_aura		0.5	1.6	1	False		True	True	wh_main_unit_combat	-1	-1	70
wh_dlc06_chs_cavalry_fast_horsemasters_blood	horse	2	9	6	7	11	35	30	25	1.4	ellipse	0.5	500	2	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc06_chs_infantry_aspiring_champions_blood_dismembers	man	1.5	3.2	3	4	4	30	25	25	0.7699999	circle	1	250	2	60	140	8	True	True	0	0	0	small	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	2	False		True	True	wh_main_unit_combat	-1	-1	50
wh_dlc06_dwf_art_boltthrower	artillery	1.4	2	3	4	2.4	30	20	20	2.1	capsule	0.5	2000	1.8	60	65	375	False	False	0	0	0	very_large	1.2	rotation	wh_war_machine_wood_small	0	artillery_effects	0	0	0	False	1	0.75	5		dwf_cannon	0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc06_dwf_cha_dwarf_hero_ethereal	man	1.5	3.2	2	4	4.1	35	30	25	0.75	circle	1	900	1.5	60	120	8	True	True	0	0	0	small	1	ignore	wh_dwarf_default	2	infantry_light_effects	70	60	0	True	1	0.8999999	2	wh_main_generic_character_aura		0.5	1.45	1	False		False	False	wh_main_unit_combat	-1	-1	70
wh_dlc06_dwf_inf_rangers_bugman_blood_dismembers	man	1.5	3.3	4	5	4	30	25	25	0.6	circle	1	140	1.4	70	160	8	True	True	0	0	0	small	1.3	ignore	wh_dwarf_default	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh_dlc06_grn_cha_skarsnik_blood	giant	1.4	3.4	2	4	4.4	35	35	35	2	capsule	0.8	1100	1.7	60	120	8	True	True	0	0	0	small	1	ignore	wh_goblin	2	infantry_light_effects	70	70	0	False	1	0.95	1	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc06_grn_cha_skarsnik_hero_lgn_blood	man	1.5	3.4	2	4	4.4	35	35	35	0.85	circle	1	1700	1.5	60	180	8	True	True	0	0	0	small	1	ignore	wh_goblin	2	infantry_light_effects	70	70	0	False	1	0.95	1	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc06_grn_inf_explosive_squig	horse	3	4	4	6	10	35	30	30	1	ellipse	0.5	700	1.7	60	120	8	True	True	1	0	0	medium	1	rotation_x	wh_dlc_squig	0	cavalry_effects	0	0	0	False	1	0.95	1			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	0	20
wh_dlc06_grn_inf_skulkers_blood_dismembers	man	1.5	3.7	3	4	4.2	35	30	30	0.5	circle	1	90	1.2	60	180	8	True	True	0	0	0	small	1	ignore	wh_goblin	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc06_grn_inf_squig	horse	1.5	5.8	5	6	10	30	25	25	0.7	circle	1	800	1.7	60	120	8	True	True	1	0	0	medium	1	rotation_x	wh_dlc_squig	0	cavalry_effects	0	0	0	False	1	0.95	1			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	0	20
wh_dlc06_grn_mnt_great_cave_squig	horse	1.9	8.2	4	6	10	30	25	25	0.8	circle	1	1300	1.7	60	120	8	True	True	1	0	0	medium	3	rotation_x	wh_dlc_squig	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc06_grn_mnt_squig	horse	1.9	8.2	5	6	10.6	35	30	30	0.7	circle	1	750	1.7	60	120	8	True	True	1	0	0	medium	3	rotation_x	wh_dlc_squig	0	cavalry_effects	0	0	0	False	1	0.85	3			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc06_monster_spider_hatchlings_blood	giant	1.8	7.6	6	7	10.6	35	30	30	0.7	circle	1	90	0.8999999	360	120	8	True	True	0.5	0	0	very_small	3	rotation	wh_spider_small	0	infantry_effects	0	0	0	False	1	0.85	1			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc07_brt_cavalry_shadow_steed	horse	2	8.4	5	6	10.8	35	30	25	1.45	ellipse	0.5	950	2	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	1	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc07_brt_cha_rider_hero_ethereal	man	1.5	3.3	2	4	4.5	35	30	25	0.6	circle	1	700	1.8	360	90	8	True	True	0	0	0	medium	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.45	1	False		False	False	wh_main_unit_combat	-1	-1	70
wh_dlc07_brt_inf_grail_reliquae_blood	giant	1.3	3	2	4	4	30	30	30	1.4	capsule	0.5	700	2.4	60	80	8	True	True	1	0	0	large	1	rotation	wh_dwarf_throne_of_power_LH	3	infantry_effects_noblood	70	70	0	False	1	0.8	4	wh_main_generic_character_aura		0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc07_brt_peasant_mob_blood_dismembers	man	1.5	3.3	2	4	4	30	25	25	0.6	circle	1	100	1.8	60	120	8	True	True	0	0	0	small	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	True	1	0.8999999	2			0.5	1.45	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh_dlc07_brt_silvaron	horse	1.9	9.5	6	6	11	35	30	25	1.4	ellipse	0.5	600	2	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	3			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc07_flying_hippogryph_blood_1	giant	2.5	7	6	10	10	35	30	35	2.1	capsule	0.65	1500	4	120	100	8	True	True	0	9	13	large	1.5	rotation_x	wh_hippogryph	6	war_beast_effects	50	50	0	False	1.3	0.8	4			0	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc07_vmp_inf_isabella	man	1.5	4	2	4	4.3	35	30	30	0.7	circle	1	400	2.2	60	120	8	True	True	0	0	0	small	1	ignore	wh_human_male	2	infantry_light_effects	70	60	0	True	1	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	giant	4.2	11.7	5	6	15	40	35	35	5.5	capsule	0.55	8500	9.2	60	120	8	True	True	0	0	0	very_large	1	ignore	wh_dlc_dragon_ogre_large	6	giant_effects	80	80	0	False	0.8999999	0.75	5	wh_main_generic_character_aura		0.5	1.45	2	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_flying_dragon_blood	giant	3	7	6	10	9.5	35	35	35	0	capsule	0.45	1600	3.5	120	100	8	True	True	0	9	12.5	very_large	1.5	rotation_x	wh_dragon_large_default	6	ethereal_effects	50	50	0	False	1.1	0.75	5			0	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_flying_frost_wyrm_blood	giant	3	7	6	10	9.5	40	40	40	4	capsule	0.45	2000	4	120	100	8	True	True	0	9	12.5	very_large	1.5	rotation_x	wh_dragon_large_default	6	ethereal_effects	50	50	0	False	1.1	0.75	5			0	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_grn_mon_giant_boss	giant	3.9	4.5	4	4	5.4	35	30	30	3.6	circle	1	9000	15	60	60	8	True	True	0	0	0	very_large	1	ignore	wh_giant	6	giant_effects	70	70	0	False	0.8	0.75	5	wh_main_generic_character_aura		0.3	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_infantry_champion_large_blood_dismembers	man	1.4	3.5	3	4	4.3	30	25	25	0.6	circle	1	160	2	60	120	8	True	True	0	0	0	small	1	ignore	wh_chaos_marauder	0	infantry_light_effects	0	0	0	True	1	0.8999999	2			0.5	1.45	0	False		True	True	wh_main_unit_combat	-1	-1	30
wh_dlc08_infantry_standard_large_rider_360_blood	man	1.4	3.3	2	3	4.3	30	25	25	0.6	circle	1	130	2	360	90	8	True	True	0	0	0	small	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_monster_throgg_blood	giant	2.2	5.6	4	4	8.8	40	35	35	1.5	circle	1	5000	4.2	60	120	8	True	True	0	0	0	large	1	ignore	wh_troll	3	monstrous_infantry_effects	70	70	0	False	0.8	0.75	5			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_inf_berserkers_blood_dismembers	man	1.4	3.7	3	4	4.4	35	30	30	0.8899999	circle	1	180	1.9	60	120	8	True	True	0	0	0	small	1	ignore	wh_chaos_marauder	4	infantry_light_effects	15	15	0	True	1	0.8999999	2			0.5	1.45	0	False		True	True	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_mon_mammoth_blood	giant	2.6	5.6	3	4	8.4	40	35	35	5.5	capsule	0.55	7000	9.2	60	60	8	True	True	0	0	0	very_large	1	rotation_x	none	6	giant_effects	20	20	0	False	0.8999999	0.75	5			0.5	1.45	2	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_mon_mammoth_boss_blood	giant	2.6	5.6	3	4	8	40	30	30	4	capsule	0.55	8000	6	60	60	8	True	True	0	0	0	large	1	rotation_x	none	6	infantry_effects	20	20	0	False	0.8999999	0.75	5			0.5	1.45	2	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_mon_mammoth_howdah_blood	giant	2.6	5.6	3	6	8	40	35	35	6.3	capsule	0.55	8000	12	60	60	8	True	True	0	0	0	very_large	1	rotation_x	none	6	giant_effects	20	20	0	False	0.8999999	0.75	5			0.5	1.45	2	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_mon_mammoth_ror_blood	giant	2.6	5.6	3	4	8	40	30	30	4	capsule	0.55	8000	6	60	60	8	True	True	0	0	0	large	1	rotation_x	none	6	infantry_effects	20	20	0	False	0.8999999	0.75	5			0.5	1.45	2	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_mon_mammoth_warshrine_blood	giant	2.6	4	3	4	6	40	35	35	6.3	capsule	0.55	8000	12	60	60	8	True	True	0	0	0	very_large	1	rotation_x	none	6	giant_effects	20	20	0	False	0.8999999	0.75	5			0.5	1.45	2	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_monster_fimir_blood	giant	2	4.5	3	3	6.5	40	35	35	1.2	circle	1	1500	3	60	70	8	True	True	0	0	0	large	1	ignore	none	3	monstrous_infantry_effects	30	30	0	False	0.8	0.75	4			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_monster_warhound_blood	horse	1.9	9.5	6	7	11.5	35	30	30	1	ellipse	0.4	150	2	60	120	8	True	True	0.75	0	0	small	3	rotation_x	wh_dire_wolve_warhound	6	infantry_effects	0	0	0	False	1	0.8999999	2			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_skin_wolf_blood	giant	2.2	7.5	5	5	10	45	45	45	0.8999999	circle	1	1300	2.6	60	120	8	True	True	0	0	0	large	1	ignore	none	4	monstrous_infantry_effects	15	15	0	False	1	0.8	3			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_skin_wolf_blood_armoured	giant	2.2	6.5	5	5	9	45	45	45	1.05	circle	1	1200	2.8	60	120	8	True	True	0	0	0	large	1	ignore	none	4	monstrous_infantry_effects	15	15	0	False	1	0.8	3			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_skin_wolf_werekin_blood	giant	2.2	6.5	5	5	10	45	45	45	1.05	circle	1	1200	3	60	120	8	True	True	0	0	0	large	1	ignore	none	4	monstrous_infantry_effects	30	30	0	False	1	0.8	3	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_nor_war_wolf_blood	horse	1.7	9.5	6	7	11	40	35	35	1.4	capsule	0.5	700	2	60	120	8	True	True	0.75	0	0	medium	1	rotation_x	wh_dire_wolve_warhound	0	cavalry_effects	0	0	0	False	1	0.8999999	3			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_vmp_mon_terrorgheist_boss	giant	6	11.5	11	13	16	45	45	45	5	capsule	0.3	5400	5	60	100	8	True	True	1	14	20	very_large	3	rotation	wh_dragon_small_wyvern	6	war_beast_effects	70	70	0	False	1.1	0.8	4	wh_main_generic_character_aura		0	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_wef_forest_dragon_boss	giant	3	7	6	10	9.5	35	35	35	5	capsule	0.45	4000	4.5	120	100	8	True	True	0	9	12.5	very_large	1.5	rotation_x	wh_dragon_large_default	6	ethereal_effects	70	70	0	False	1.1	0.75	5	wh_main_generic_character_aura		0	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc08_wef_mon_treeman_boss	giant	2.4	3.6	3	3	5.2	35	35	35	3.3	circle	1	9000	12	60	60	8	True	True	0	0	0	very_large	1	ignore	none	6	treeman_effects	70	70	0	False	1	0.75	6	wh_main_generic_character_aura		0.5	1.45	1	False		False	False	wh_main_unit_combat	-1	-1	30
wh_main_artillery_medium	artillery	1.8	2	1	1	2	30	20	20	2.1	capsule	0.5	3000	2.8	40	45	425	True	True	0	0	0	very_large	1.2	rotation	wh_war_machine_wood_medium	0	artillery_effects	0	0	0	False	1	0.75	5		dwf_flame_cannon	0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_main_brt_art_trebuchet	artillery	1.9	2	1.5	3	2	30	20	20	3	capsule	0.65	3000	3.8	50	45	500	False	False	0	0	0	large	1.2	rotation	wh_war_machine_wood_medium	0	artillery_effects	0	0	0	False	0.8999999	0.7	4			0.5	1.45	0	False	composite_scene\porthole\trebuchet_porthole_01.csc	False	False	wh_main_unit_combat	-1	-1	20
wh_main_brt_cavalry_barded_blood	horse	2	7.5	5	6	10.8	35	30	25	1.4	ellipse	0.5	1000	2	360	100	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_brt_cavalry_barded_slow_blood	horse	2	7	5	6	10.6	35	30	25	1.4	ellipse	0.5	1000	2	360	100	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_brt_cavalry_blood	horse	2	7.5	5	6	10.8	35	30	25	1.4	ellipse	0.5	1000	2	360	100	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_brt_cavalry_fast_blood	horse	2	9.2	6.5	7	11	35	30	25	1.4	ellipse	0.5	400	2	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_fast_blood	horse	2	9	6.5	7	11.3	35	25	25	1.4	ellipse	0.5	400	2	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_rider_standard	man	2	3.3	2	4	4.5	35	30	25	0.6	circle	1	100	1.8	360	90	8	True	True	0	0	0	medium	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.6	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_rider_standard_blood	man	1.5	3.3	2	4	4.5	35	30	25	0.6	circle	1	100	1.8	360	90	8	True	True	0	0	0	medium	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_rider_standard_blood_fireborn	man	1.5	3.3	2	4	4.5	35	30	25	0.6	circle	1	100	1.8	360	90	8	True	True	0	0	0	medium	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.6	48	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_rider_standard_blood_kroq_gar	man	1.5	3.3	2	4	4.5	35	30	25	0.6	circle	1	100	1.8	360	90	8	True	True	0	0	0	medium	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2	wh_main_generic_character_aura		0.5	1.6	7	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_rider_standard_ethereal	man	1.5	3.3	2	4	4.5	35	30	25	0.6	circle	1	100	1.8	360	90	8	True	True	0	0	0	medium	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.6	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_slow_blood	horse	2	6.6	6	6	10.7	40	35	35	1.4	ellipse	0.5	1000	2	360	60	8	True	True	1	0	0	medium	1	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_slow_dorghar_blood	horse	2	7.8	7	7	10.8	40	35	30	1.4	ellipse	0.45	1800	2	360	60	8	True	True	1	0	0	medium	1	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False		-1	-1	70
wh_main_cavalry_slow_hero_blood	horse	2	6.6	6	6	10.8	40	35	30	1.4	ellipse	0.45	1500	2	360	60	8	True	True	1	0	0	medium	1	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False		-1	-1	70
wh_main_cavalry_standard_360_blood	horse	2	7.8	7	7	10.8	35	30	25	1.4	ellipse	0.5	950	2	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_cavalry_standard_blood	horse	2	7.8	7	7	10.8	35	30	25	1.4	ellipse	0.5	750	2	60	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_chs_art_hellcannon	artillery	1.9	2	1.5	3	2	30	20	20	3.6	capsule	0.67	600	5.4	45	40	1700	True	True	0	0	0	large	1.2	rotation	wh_hell_cannon	0	artillery_effects	0	0	0	False	1	0.8	4			0.5	1.45	0	False	composite_scene/porthole/hellcannon_wm_porthole_01.csc	False	False	wh_main_unit_combat	-1	-1	20
wh_main_chs_cavalry_fast_blood	horse	2	9	7	8	11.3	35	30	25	1.4	ellipse	0.47	450	2	360	140	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_chs_infantry_fast_blood_dismembers	man	1.5	3.5	3	4	4.3	35	30	30	0.7	circle	1	100	1.8	60	180	8	True	True	0	0	0	small	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh_main_chs_lord_of_change_blood	giant	1.8	6	8	8	11	45	45	45	1.6	circle	1	5000	5	60	80	8	True	True	0	0	0	very_large	1	ignore	wh_giant	6	giant_effects	50	50	0	False	1	0.75	5			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	70
wh_main_chs_monster_warhound_blood	horse	1.9	9.5	6	7	11.5	35	30	30	0.8999999	ellipse	0.4	150	1.2	60	120	8	True	True	0.75	0	0	small	3	rotation_x	wh_dire_wolve_warhound	6	cavalry_effects	0	0	0	False	1	0.8999999	2			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_main_dwf_art_cannon	artillery	1.9	2	2	3	2	30	20	20	2.1	capsule	0.5	3000	1.8	50	45	425	False	False	0	0	0	very_large	1.2	rotation	wh_war_machine_wood_small	0	artillery_effects	0	0	0	False	1	0.75	5		dwf_cannon	0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
