,BVI,BVL,HP,MP_cost,ap_damage,ap_fraction,armor,attack_interval,attributes,caste,category,charge,class,damage,damage_mod_all,damage_mod_fire,damage_mod_magic,damage_mod_missiles,damage_mod_physical,faction,fly_speed,ground_speed,key_name,leadership,mass,melee_A,melee_D,melee_weapon,missile_ap_damage,missile_ap_fraction,missile_damage,missile_projectiles,missile_range,missile_shots_per_volley,missile_total_damage,missile_weapon,models,name,shield,total_damage,weight_class
822,0,0,2688,900,3,0.15,125,4.0,wh_hideForest,missile_infantry,inf_ranged,6,inf_mis,17,0,70,35,0,0,dwf,0.0,26.0,wh_main_dwf_inf_irondrakes_2,85,180,20,27,wh_main_dwf_drakegun,116,0.8055555555555556,28,1,90,1,144,wh_main_dwf_drakegun_trollhammer_torpedo,21,Irondrakes (Trollhammer Torpedo),0,20,very_heavy
823,0,0,6450,650,7,0.21875,100,4.3,wh_chargeReflectorVsL_encourage_hideForest_immuneToPsych,melee_infantry,inf_melee,10,inf_mel,25,0,0,25,0,0,dwf,0.0,26.0,wh_main_dwf_inf_longbeards,80,200,30,48,wh_main_dwf_longbeards_axe,0,0.0,0,0,0,0,0,,75,Longbeards,35,32,heavy
824,0,0,6450,750,25,0.7352941176470589,100,4.3,wh_chargeReflectorVsL_encourage_hideForest_immuneToPsych,melee_infantry,inf_melee,16,inf_mel,9,0,0,25,0,0,dwf,0.0,26.0,wh_main_dwf_inf_longbeards_1,80,200,30,38,wh_main_dwf_longbeards_axe_great,0,0.0,0,0,0,0,0,,75,Longbeards (Great Weapons),0,34,heavy
825,0,0,5700,325,17,0.7727272727272727,80,4.3,wh_guerrilla_hideForest,melee_infantry,inf_melee,6,inf_mel,5,0,0,25,0,0,dwf,0.0,28.0,wh_main_dwf_inf_miners_0,68,150,18,18,wh_main_dwf_miners_pickaxe,0,0.0,0,0,0,0,0,,75,Miners,0,22,heavy
826,0,0,5700,400,17,0.7727272727272727,80,4.3,wh_guerrilla_hideForest,missile_infantry,inf_melee,6,inf_mel,5,0,0,25,0,0,dwf,0.0,28.0,wh_main_dwf_inf_miners_1,68,150,18,18,wh_main_dwf_miners_pickaxe,0,0.0,1,1,55,1,1,wh_main_dwf_blasting_charges,75,Miners (Blasting Charges),0,22,heavy
827,0,0,4200,550,7,0.25,80,4.3,wh_hideForest,missile_infantry,inf_ranged,4,inf_mis,21,0,0,25,0,0,dwf,0.0,28.0,wh_main_dwf_inf_quarrellers_0,66,150,18,28,wh_main_dwf_axe,4,0.2,16,1,160,1,20,wh_main_dwf_crossbow,60,Quarrellers,35,28,heavy
828,0,0,4200,600,23,0.7666666666666667,80,4.3,wh_hideForest,missile_infantry,inf_ranged,16,inf_mis,7,0,0,25,0,0,dwf,0.0,28.0,wh_main_dwf_inf_quarrellers_1,66,150,22,20,wh_main_dwf_axe_great_quarreller,4,0.2,16,1,160,1,20,wh_main_dwf_crossbow,60,Quarrellers (Great Weapons),0,30,heavy
829,0,24,6480,900,16,0.3333333333333333,0,4.3,wh_hideForest_unbreakable,melee_infantry,inf_melee,26,inf_mel,32,0,0,25,0,0,dwf,0.0,40.0,wh_main_dwf_inf_slayers,100,160,38,32,wh_main_dwf_slayer_axe_dual,0,0.0,0,0,0,0,0,,60,Slayers,30,48,light
830,0,0,4260,700,7,0.25,80,4.3,wh_hideForest,missile_infantry,inf_ranged,4,inf_mis,21,0,0,25,0,0,dwf,0.0,28.0,wh_main_dwf_inf_thunderers_0,66,150,20,28,wh_main_dwf_axe,17,0.7727272727272727,5,1,145,1,22,wh_main_dwf_rifle,60,Thunderers,35,28,heavy
831,0,0,2193,1150,20,0.22727272727272727,100,3.2,wh_mountedFireMove,warmachine,inf_ranged,30,inf_mis,68,0,0,25,0,0,dwf,90.0,60.0,wh_main_dwf_veh_gyrobomber,66,1100,40,4,wh_main_dwf_gyrobomber,31,0.7380952380952381,11,1,125,8,42,wh_main_dwf_clatter_gun,1,Gyrobomber,0,88,heavy
832,0,0,2829,700,16,0.24242424242424243,100,3.2,,warmachine,inf_ranged,25,inf_mis,50,0,0,25,0,0,dwf,105.0,70.0,wh_main_dwf_veh_gyrocopter_0,66,700,30,6,wh_main_dwf_gyrocopter,4,0.25,12,1,75,1,16,wh_main_dwf_copter_steam_gun,3,Gyrocopter,0,66,heavy
833,0,0,2829,800,16,0.24242424242424243,100,3.2,,warmachine,inf_ranged,25,inf_mis,50,0,0,25,0,0,dwf,105.0,70.0,wh_main_dwf_veh_gyrocopter_1,66,700,30,6,wh_main_dwf_gyrocopter,74,0.7551020408163265,24,1,100,1,98,wh_main_dwf_copter_brimstone_gun,3,Gyrocopter (Brimstone Gun),0,66,heavy
834,0,0,3267,800,3,0.125,20,4.3,wh_cantRun,warmachine,artillery,5,art_fld,21,0,0,0,0,0,emp,0.0,20.0,wh_main_emp_art_great_cannon,50,3000,10,6,wh_main_emp_sword_short,0,0.0,0,0,0,0,0,,33,Great Cannon,0,24,medium
835,0,0,3267,1200,3,0.125,20,4.3,wh_cantRun,warmachine,artillery,5,art_fld,21,0,0,0,0,0,emp,0.0,22.0,wh_main_emp_art_helblaster_volley_gun,50,3000,10,6,wh_main_emp_sword_short,0,0.0,0,0,0,0,0,,33,Helblaster Volley Gun,0,24,medium
836,0,0,3267,1200,3,0.125,20,4.3,wh_cantRun,warmachine,artillery,5,art_fld,21,0,0,0,0,0,emp,0.0,22.0,wh_main_emp_art_helstorm_rocket_battery,50,3000,10,6,wh_main_emp_sword_short,0,0.0,0,0,0,0,0,,33,Helstorm Rocket Battery,0,24,medium
837,0,0,3267,700,3,0.125,20,4.3,wh_cantRun,warmachine,artillery,5,art_fld,21,0,0,0,0,0,emp,0.0,20.0,wh_main_emp_art_mortar,50,3000,10,6,wh_main_emp_sword_short,0,0.0,0,0,0,0,0,,33,Mortar,0,24,medium
838,0,0,4848,1450,39,0.6724137931034483,125,4.7,wh_fear_hideForest,monstrous_cavalry,cavalry,60,cav_shk,19,0,0,0,0,0,emp,0.0,75.0,wh_main_emp_cav_demigryph_knights_0,70,1300,38,34,wh_main_emp_demigryph_lance,0,0.0,0,0,0,0,0,,24,Demigryph Knights,30,58,medium
839,0,25,4848,1500,35,0.6730769230769231,125,4.8,wh_fear_hideForest,monstrous_cavalry,cavalry,50,cav_shk,17,0,0,0,0,0,emp,0.0,75.0,wh_main_emp_cav_demigryph_knights_1,70,1300,32,30,wh_main_emp_demigryph_halberd,0,0.0,0,0,0,0,0,,24,Demigryph Knights (Halberds),0,52,medium
840,0,0,4680,850,9,0.3,110,5.1,wh_hideForest,melee_cavalry,cavalry,48,cav_shk,21,0,0,0,0,0,emp,0.0,66.0,wh_main_emp_cav_empire_knights,70,1000,26,28,wh_main_emp_lance,0,0.0,0,0,0,0,0,,45,Empire Knights,30,30,medium
841,0,0,4005,700,3,0.125,30,5.1,wh_guerrilla_hideForest_mountedFireMove,missile_cavalry,cavalry,12,cav_mis,21,0,0,0,0,0,emp,0.0,84.0,wh_main_emp_cav_outriders_0,50,700,18,14,wh_main_emp_sword_cav,15,0.8333333333333334,3,1,130,1,18,wh_main_emp_rifle_repeater,45,Outriders,0,24,medium
842,0,0,3276,800,3,0.125,30,5.1,wh_guerrilla_hideForest_mountedFireMove,missile_cavalry,cavalry,12,cav_mis,21,0,0,0,0,0,emp,0.0,84.0,wh_main_emp_cav_outriders_1,50,700,18,14,wh_main_emp_sword_cav,2,0.16666666666666666,10,1,100,1,12,wh_main_emp_grenade_launcher,36,Outriders (Grenade Launcher),0,24,medium
843,0,0,3420,500,3,0.125,30,5.1,wh_guerrilla_hideForest_mountedFireMove,missile_cavalry,cavalry,12,cav_mis,21,0,0,0,0,0,emp,0.0,90.0,wh_main_emp_cav_pistoliers_1,50,400,18,14,wh_main_emp_sword_cav,2,0.13333333333333333,13,1,80,2,15,wh_main_emp_pistol,45,Pistoliers,0,24,medium
844,0,0,5040,1150,12,0.3,120,5.1,wh_hideForest,melee_cavalry,cavalry,62,cav_shk,28,0,0,0,0,0,emp,0.0,66.0,wh_main_emp_cav_reiksguard,72,1000,34,28,wh_main_emp_lance_reiksguard,0,0.0,0,0,0,0,0,,45,Reiksguard,30,40,medium
845,0,0,2766,450,90,0.3,20,4.0,wh_encourage_hideForest,lord,inf_melee,30,com,210,0,0,25,25,0,emp,0.0,34.0,wh_main_emp_cha_balthasar_gelt_0,65,800,34,38,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Balthasar Gelt,0,300,medium
846,0,0,3348,750,90,0.3,50,4.0,wh_encourage,lord,cavalry,70,com,210,0,0,25,25,0,emp,105.0,65.0,wh_main_emp_cha_balthasar_gelt_1,65,1100,34,38,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Balthasar Gelt,0,300,medium
847,0,0,2847,550,90,0.3,20,4.0,wh_encourage_hideForest,lord,cavalry,55,com,210,0,0,25,25,0,emp,0.0,78.0,wh_main_emp_cha_balthasar_gelt_2,65,950,34,38,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Balthasar Gelt,0,300,medium
848,0,0,2847,650,90,0.3,50,4.0,wh_encourage_hideForest,lord,cavalry,55,com,210,0,0,25,25,0,emp,0.0,66.0,wh_main_emp_cha_balthasar_gelt_3,65,1500,34,38,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Balthasar Gelt,0,300,medium
849,0,0,2766,475,125,0.3333333333333333,85,4.0,wh_encourage_hideForest,hero,inf_melee,40,com,250,0,0,0,15,0,emp,0.0,34.0,wh_main_emp_cha_captain_0,65,800,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Empire Captain,35,375,medium
850,0,0,3132,575,125,0.3333333333333333,85,4.0,wh_encourage_hideForest,hero,cavalry,70,com,250,0,0,0,15,0,emp,0.0,78.0,wh_main_emp_cha_captain_1,65,950,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Empire Captain,35,375,medium
851,0,0,3132,675,125,0.3333333333333333,105,4.0,wh_encourage_hideForest,hero,cavalry,70,com,250,0,0,0,15,0,emp,0.0,66.0,wh_main_emp_cha_captain_2,65,1500,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Empire Captain,35,375,medium
852,0,0,3348,875,125,0.3333333333333333,85,4.0,wh_encourage,hero,cavalry,85,com,250,0,0,0,15,0,emp,105.0,65.0,wh_main_emp_cha_captain_3,65,1100,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Empire Captain,35,375,medium
853,0,0,3051,750,140,0.32558139534883723,85,4.0,wh_encourage_hideForest,lord,inf_melee,40,com,290,0,0,0,15,0,emp,0.0,34.0,wh_main_emp_cha_general_0,70,600,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General of the Empire,35,430,medium
854,0,0,3510,950,140,0.32558139534883723,105,4.0,wh_encourage_hideForest,lord,cavalry,65,com,290,0,0,0,15,0,emp,0.0,66.0,wh_main_emp_cha_general_1,70,1500,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General of the Empire,35,430,medium
855,0,0,3735,1150,140,0.32558139534883723,85,4.0,wh_encourage,lord,cavalry,80,com,290,0,0,0,15,0,emp,105.0,65.0,wh_main_emp_cha_general_2,70,1100,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General of the Empire,35,430,medium
856,0,0,4038,1500,290,0.6444444444444445,85,4.0,wh_encourage_fear_terror,lord,war_beast,70,com,160,0,0,0,15,0,emp,90.0,70.0,wh_main_emp_cha_general_3,70,1650,47,30,wh_main_emp_imperial_griffon,0,0.0,0,0,0,0,0,,1,General of the Empire,0,450,heavy
857,0,0,3510,850,140,0.32558139534883723,85,4.0,wh_encourage_hideForest,lord,cavalry,65,com,290,0,0,0,15,0,emp,0.0,78.0,wh_main_emp_cha_general_4,70,950,55,45,wh_main_emp_sword_hero_general,0,0.0,0,0,0,0,0,,1,General of the Empire,35,430,medium
858,0,0,3216,1250,330,0.7021276595744681,100,4.0,wh_encourage_hideForest_immuneToPsych,lord,inf_melee,65,com,140,0,0,0,15,0,emp,0.0,34.0,wh_main_emp_cha_karl_franz_0,80,800,65,38,wh_main_emp_hammer_hero,0,0.0,0,0,0,0,0,,1,Karl Franz,0,470,medium
859,0,0,4377,1900,345,0.7040816326530612,100,4.0,wh_encourage_fear_terror,lord,war_beast,90,com,145,0,0,0,15,0,emp,90.0,70.0,wh_main_emp_cha_karl_franz_1,80,1650,56,38,wh_main_emp_karl_franz_deathclaw,0,0.0,0,0,0,0,0,,1,Karl Franz,0,490,super_heavy
860,0,0,3912,1650,330,0.7021276595744681,100,4.0,wh_encourage_immuneToPsych,lord,cavalry,90,com,140,0,0,0,15,0,emp,105.0,65.0,wh_main_emp_cha_karl_franz_2,80,1100,65,38,wh_main_emp_karl_franz_pegasus,0,0.0,0,0,0,0,0,,1,Karl Franz,0,470,medium
861,0,0,3675,1350,330,0.7021276595744681,100,4.0,wh_encourage_hideForest_immuneToPsych,lord,cavalry,90,com,140,0,0,0,15,0,emp,0.0,78.0,wh_main_emp_cha_karl_franz_3,80,950,65,38,wh_main_emp_hammer_hero,0,0.0,0,0,0,0,0,,1,Karl Franz,0,470,medium
862,0,0,3675,1450,330,0.7021276595744681,120,4.0,wh_encourage_hideForest_immuneToPsych,lord,cavalry,90,com,140,0,0,0,15,0,emp,0.0,66.0,wh_main_emp_cha_karl_franz_4,80,1500,65,38,wh_main_emp_hammer_hero,0,0.0,0,0,0,0,0,,1,Karl Franz,0,470,medium
863,0,0,2766,400,120,0.3333333333333333,85,4.0,wh_encourage_hideForest,hero,inf_melee,30,com,240,0,0,0,15,0,emp,0.0,34.0,wh_main_emp_cha_warrior_priest_0,70,600,45,30,wh_main_emp_hammer_warrior_priest,0,0.0,0,0,0,0,0,,1,Warrior Priest,0,360,medium
864,0,0,3132,500,120,0.3333333333333333,85,4.0,wh_encourage_hideForest,hero,cavalry,50,com,240,0,0,0,15,0,emp,0.0,78.0,wh_main_emp_cha_warrior_priest_1,70,950,45,30,wh_main_emp_hammer_warrior_priest,0,0.0,0,0,0,0,0,,1,Warrior Priest,0,360,medium
865,0,0,3132,600,120,0.3333333333333333,105,4.0,wh_encourage_hideForest,hero,cavalry,50,com,240,0,0,0,15,0,emp,0.0,66.0,wh_main_emp_cha_warrior_priest_2,70,1500,45,30,wh_main_emp_hammer_warrior_priest,0,0.0,0,0,0,0,0,,1,Warrior Priest,0,360,medium
866,0,0,2766,600,100,0.30303030303030304,30,4.0,wh_encourage_hideForest_mountedFireMove_immPsy,hero,inf_ranged,30,com,230,0,0,25,15,0,emp,0.0,34.0,wh_main_emp_cha_witch_hunter,65,500,36,34,wh_main_emp_sword_witchhunter,117,0.78,33,1,90,1,150,wh_main_emp_witchhunter_pistol,1,Witch Hunter,0,330,medium
867,0,0,2565,250,90,0.3,20,4.0,wh_encourage_hideForest,hero,inf_ranged,15,com,210,0,0,0,15,0,emp,0.0,35.0,wh_main_emp_cha_wizard_fire_0,55,300,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Bright Wizard,0,300,medium
868,0,0,2886,350,90,0.3,20,4.0,wh_encourage_hideForest,hero,cavalry,30,com,210,0,0,0,15,0,emp,0.0,78.0,wh_main_emp_cha_wizard_fire_1,55,950,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Bright Wizard,0,300,medium
869,0,0,3012,650,90,0.3,50,4.0,wh_encourage,hero,cavalry,30,com,210,0,0,0,15,0,emp,105.0,65.0,wh_main_emp_cha_wizard_fire_2,55,1100,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Bright Wizard,0,300,medium
870,0,0,2886,450,90,0.3,50,4.0,wh_encourage_hideForest,hero,cavalry,30,com,210,0,0,0,15,0,emp,0.0,66.0,wh_main_emp_cha_wizard_fire_3,55,1500,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Bright Wizard,0,300,medium
871,0,0,2565,250,90,0.3,20,4.0,wh_encourage_hideForest,hero,inf_ranged,15,com,210,0,0,0,15,0,emp,0.0,35.0,wh_main_emp_cha_wizard_heavens_0,55,300,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Celestial Wizard,0,300,medium
872,0,0,2886,350,90,0.3,20,4.0,wh_encourage_hideForest,hero,cavalry,30,com,210,0,0,0,15,0,emp,0.0,78.0,wh_main_emp_cha_wizard_heavens_1,55,950,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Celestial Wizard,0,300,medium
873,0,0,3012,650,90,0.3,50,4.0,wh_encourage,hero,cavalry,30,com,210,0,0,0,15,0,emp,105.0,65.0,wh_main_emp_cha_wizard_heavens_2,55,1100,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Celestial Wizard,0,300,medium
874,0,0,2886,450,90,0.3,50,4.0,wh_encourage_hideForest,hero,cavalry,30,com,210,0,0,0,15,0,emp,0.0,66.0,wh_main_emp_cha_wizard_heavens_4,55,1500,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Celestial Wizard,0,300,medium
875,0,0,2565,250,90,0.3,20,4.0,wh_encourage_hideForest,hero,inf_ranged,15,com,210,0,0,0,15,0,emp,0.0,35.0,wh_main_emp_cha_wizard_light_0,55,300,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Light Wizard,0,300,medium
876,0,0,2886,350,90,0.3,20,4.0,wh_encourage_hideForest,hero,cavalry,30,com,210,0,0,0,15,0,emp,0.0,78.0,wh_main_emp_cha_wizard_light_1,55,950,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Light Wizard,0,300,medium
877,0,0,3012,650,90,0.3,50,4.0,wh_encourage,hero,cavalry,30,com,210,0,0,0,15,0,emp,105.0,65.0,wh_main_emp_cha_wizard_light_2,55,1100,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Light Wizard,0,300,medium
878,0,0,2886,450,90,0.3,50,4.0,wh_encourage_hideForest,hero,cavalry,30,com,210,0,0,0,15,0,emp,0.0,66.0,wh_main_emp_cha_wizard_light_4,55,1500,25,30,wh_main_emp_sword_caster,0,0.0,0,0,0,0,0,,1,Light Wizard,0,300,medium
879,0,0,4657,500,3,0.125,20,4.3,wh_hideForest,missile_infantry,inf_ranged,4,inf_mis,21,0,0,0,0,0,emp,0.0,33.0,wh_main_emp_inf_crossbowmen,50,90,14,17,wh_main_emp_sword_short,4,0.2,16,1,160,1,20,wh_main_emp_crossbow,68,Crossbowmen,0,24,light
880,9,0,6840,900,23,0.71875,95,4.3,wh_hideForest,melee_infantry,inf_melee,18,inf_mel,9,0,0,0,0,0,emp,0.0,28.0,wh_main_emp_inf_greatswords,72,120,32,30,wh_main_emp_greatsword,0,0.0,0,0,0,0,0,,90,Greatswords,0,32,medium
881,0,16,6570,650,20,0.7142857142857143,30,5.6,wh_chargeReflector_hideForest,melee_infantry,inf_melee,8,inf_mel,8,0,0,0,0,0,emp,0.0,30.0,wh_main_emp_inf_halberdiers,68,100,26,42,wh_main_emp_halberd,0,0.0,0,0,0,0,0,,90,Halberdiers,0,28,medium
882,0,0,4657,600,3,0.125,20,4.3,wh_hideForest,missile_infantry,inf_ranged,4,inf_mis,21,0,0,0,0,0,emp,0.0,33.0,wh_main_emp_inf_handgunners,50,90,16,17,wh_main_emp_sword_short,17,0.7727272727272727,5,1,145,1,22,wh_main_emp_rifle,68,Handgunners,0,24,medium
883,0,13,6210,300,6,0.24,30,5.7,wh_chargeReflectorVsL_hideForest,melee_infantry,inf_melee,4,inf_mel,19,0,0,0,0,0,emp,0.0,30.0,wh_main_emp_inf_spearmen_0,60,100,20,34,wh_main_emp_spear_0,0,0.0,0,0,0,0,0,,90,Spearmen,0,25,medium
884,0,15,6210,375,6,0.24,30,4.4,wh_chargeReflectorVsL_hideForest,melee_infantry,inf_melee,4,inf_mel,19,0,0,0,0,0,emp,0.0,30.0,wh_main_emp_inf_spearmen_1,60,100,20,42,wh_main_emp_spear,0,0.0,0,0,0,0,0,,90,Spearmen (Shields),35,25,medium
885,0,0,6210,400,7,0.25,30,4.3,wh_hideForest,melee_infantry,inf_melee,14,inf_mel,21,0,0,0,0,0,emp,0.0,30.0,wh_main_emp_inf_swordsmen,60,100,32,32,wh_main_emp_sword,0,0.0,0,0,0,0,0,,90,Swordsmen,35,28,medium
886,0,0,3165,1700,6,0.23076923076923078,40,4.0,,chariot,war_machine,18,chariot,20,0,0,0,0,0,emp,0.0,50.0,wh_main_emp_veh_luminark_of_hysh_0,60,1300,12,8,wh_main_emp_luminark,855,0.6333333333333333,495,1,300,1,1350,wh_main_solheims_bolt_of_illumination,2,Luminark of Hysh,0,26,medium
887,15,0,6801,2200,115,0.6388888888888888,160,4.0,wh_fear_terror_unbreakable,chariot,war_machine,80,chariot,65,0,0,0,0,0,emp,0.0,48.0,wh_main_emp_veh_steam_tank_driver,100,5000,30,10,wh_main_steamtank,352,0.8,88,1,380,1,440,wh_main_emp_steam_tank_cannon_ball,1,Steam Tank,0,180,heavy
888,0,0,3159,900,3,0.125,15,4.3,wh_cantRun,warmachine,artillery,5,art_fld,21,0,0,0,0,0,grn,0.0,20.0,wh_main_grn_art_doom_diver_catapult,40,3000,10,6,wh_main_sword_short,0,0.0,0,0,0,0,0,,33,Doom Diver Catapult,0,24,heavy
889,0,0,3159,600,3,0.125,15,4.3,wh_cantRun_expendable,warmachine,artillery,5,art_fld,21,0,0,0,0,0,grn,0.0,20.0,wh_main_grn_art_goblin_rock_lobber,40,3000,10,6,wh_main_sword_short,0,0.0,0,0,0,0,0,,33,Goblin Rock Lobber,0,24,heavy
890,0,0,4275,400,6,0.2222222222222222,45,4.3,wh_guerrilla_hideForest_strider,melee_cavalry,cavalry,24,cav_mel,21,0,0,0,0,0,grn,0.0,78.0,wh_main_grn_cav_forest_goblin_spider_riders_0,50,700,22,30,wh_main_grn_goblin_spear_poison,0,0.0,0,0,0,0,0,,45,Forest Goblin Spider Riders,30,27,medium
891,0,0,4005,450,6,0.23076923076923078,45,4.0,wh_guerrilla_hideForest_mountedFireMove_strider,missile_cavalry,cavalry,14,cav_mis,20,0,0,0,0,0,grn,0.0,78.0,wh_main_grn_cav_forest_goblin_spider_riders_1,44,700,15,22,wh_main_grn_goblin_sword_poison_spider_rider,2,0.18181818181818182,9,1,100,1,11,wh_main_grn_goblin_bow_poison_spider_rider,45,Forest Goblin Spider Rider Archers,0,26,medium
892,12,0,4782,500,6,0.25,45,4.0,,chariot,war_machine,38,chariot,18,0,0,0,0,0,grn,0.0,90.0,wh_main_grn_cav_goblin_wolf_chariot,45,680,16,20,wh_main_grn_wolf_chariot,3,0.13636363636363635,19,2,115,1,22,wh_main_grn_wolf_chariot_bow,18,Goblin Wolf Chariot,0,24,heavy
893,0,0,3420,300,5,0.20833333333333334,25,4.5,wh_expendable_guerrilla_hideForest,melee_cavalry,cavalry,18,cav_mel,19,0,0,0,0,0,grn,0.0,92.0,wh_main_grn_cav_goblin_wolf_riders_0,44,350,22,20,wh_main_grn_goblin_spear_wolf,0,0.0,0,0,0,0,0,,60,Goblin Wolf Riders,30,24,light
894,0,0,3420,350,3,0.125,25,4.3,wh_expendable_guerrilla_hideForest_mountedFireMove,missile_cavalry,cavalry,10,cav_mis,21,0,0,0,0,0,grn,0.0,92.0,wh_main_grn_cav_goblin_wolf_riders_1,38,350,15,14,wh_main_sword_short,1,0.09090909090909091,10,1,100,1,11,wh_main_grn_goblin_bow_wolf_riders,60,Goblin Wolf Rider Archers,0,24,light
895,0,12,5760,950,23,0.71875,60,5.1,wh_hideForest,melee_cavalry,cavalry,50,cav_shk,9,0,0,0,0,0,grn,0.0,62.0,wh_main_grn_cav_orc_boar_boy_big_uns,68,1250,22,20,wh_main_grn_orc_boar_spear,0,0.0,0,0,0,0,0,,45,Orc Boar Boy Big 'Uns,0,32,heavy
896,0,0,4950,650,20,0.6666666666666666,50,4.6,wh_hideForest,melee_cavalry,cavalry,46,cav_shk,10,0,0,0,0,0,grn,0.0,60.0,wh_main_grn_cav_orc_boar_boyz,60,1150,22,22,wh_main_grn_orc_boar_choppa,0,0.0,0,0,0,0,0,,45,Orc Boar Boyz,30,30,heavy
897,18,0,4281,1000,30,0.75,90,4.0,,chariot,war_machine,80,chariot,10,0,0,0,0,0,grn,0.0,62.0,wh_main_grn_cav_orc_boar_chariot,60,1200,24,26,wh_main_grn_boar_chariot,0,0.0,0,0,0,0,0,,6,Orc Boar Chariot,0,40,heavy
898,0,0,5760,1100,24,0.6666666666666666,25,4.5,wh_hideForest,melee_cavalry,cavalry,60,cav_shk,12,0,0,0,0,25,grn,0.0,66.0,wh_main_grn_cav_savage_orc_boar_boy_big_uns,68,1150,28,14,wh_main_grn_orc_boar_choppa_savage_big_uns,0,0.0,0,0,0,0,0,,45,Savage Orc Boar Boy Big 'Uns,0,36,heavy
899,0,0,4950,750,20,0.6666666666666666,25,4.6,wh_hideForest,melee_cavalry,cavalry,54,cav_shk,10,0,0,0,0,25,grn,0.0,64.0,wh_main_grn_cav_savage_orc_boar_boyz,58,1050,26,14,wh_main_grn_orc_boar_choppa,0,0.0,0,0,0,0,0,,45,Savage Orc Boar Boyz,0,30,heavy
900,0,0,3297,900,250,0.625,70,4.0,wh_encourage_hideForest,lord,inf_melee,50,com,150,0,0,0,15,0,grn,0.0,36.0,wh_main_grn_cha_azhag_the_slaughterer_0,72,800,60,36,wh_main_grn_choppa_azhag,0,0.0,0,0,0,0,0,,1,Azhag the Slaughterer,0,400,heavy
901,0,0,4287,1600,305,0.6354166666666666,70,4.0,wh_encourage_fear_terror,lord,war_beast,80,com,175,0,0,0,25,0,grn,110.0,70.0,wh_main_grn_cha_azhag_the_slaughterer_1,72,1600,50,24,wh_main_grn_wyvern_skullmuncha,0,0.0,0,0,0,0,0,,1,Azhag the Slaughterer,0,480,very_heavy
902,0,0,2640,300,120,0.3333333333333333,35,4.0,wh_encourage_hideForest,hero,inf_melee,30,com,240,0,0,0,15,0,grn,0.0,35.0,wh_main_grn_cha_goblin_big_boss_0,55,350,40,48,wh_main_grn_goblin_sword_hero,0,0.0,0,0,0,0,0,,1,Goblin Big Boss,55,360,light
903,0,0,2982,400,120,0.3333333333333333,35,4.0,wh_encourage_hideForest,hero,cavalry,50,com,240,0,0,0,15,0,grn,0.0,92.0,wh_main_grn_cha_goblin_big_boss_1,55,400,40,48,wh_main_grn_goblin_sword_hero,0,0.0,0,0,0,0,0,,1,Goblin Big Boss,35,360,light
904,0,0,3102,500,120,0.3333333333333333,45,4.0,wh_encourage_hideForest_strider,hero,cavalry,60,com,240,0,0,0,15,0,grn,0.0,78.0,wh_main_grn_cha_goblin_big_boss_2,55,700,40,48,wh_main_grn_goblin_sword_hero_poison,0,0.0,0,0,0,0,0,,1,Goblin Big Boss,35,360,medium
905,0,0,2766,350,80,0.2857142857142857,25,4.0,wh_encourage_hideForest,lord,inf_melee,20,com,200,0,0,0,15,0,grn,0.0,33.0,wh_main_grn_cha_goblin_great_shaman_0,55,300,24,26,wh_main_grn_goblin_sword_caster_hero,0,0.0,0,0,0,0,0,,1,Goblin Great Shaman,0,280,light
906,0,0,3057,550,80,0.2857142857142857,25,4.0,wh_guerrilla_hideForest,lord,cavalry,50,com,200,0,0,0,15,0,grn,0.0,92.0,wh_main_grn_cha_goblin_great_shaman_1,55,400,24,26,wh_main_grn_goblin_sword_caster_hero,0,0.0,0,0,0,0,0,,1,Goblin Great Shaman,0,280,light
