main_units_tables																																																		
36																																																		
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitement_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	unknown25	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_thread	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	melee_infantry	1	False	wh_main_chs_inf_chaos_warriors_1	100	0	850	wh_main_shp_transport	1	1	100	0	900			wh_main_chs_inf_chaos_warriors_1	225	heavy		False	False	0	9656	0	True		wh_main_vo_culture_Chaos	infantry_spear_halberd	infantry_spear_halberd	3	False	chaos_warrior_15_degrees		False	True		900	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Infantry	0	True	False	6	False	False	
	-1	melee_infantry	1	False	wh_main_chs_inf_chosen_0	80	0	1250	wh_main_shp_transport	1	1	80	0	1300			wh_main_chs_inf_chosen_0	325	heavy		False	False	0	9205	0	True		wh_main_vo_culture_Chaos	infantry_axe	infantry_axe	4	False	chaos_warrior_30_degrees		False	True		1300	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Infantry	0	True	False	6	False	False	
	-1	melee_infantry	1	False	wh_main_chs_inf_chosen_1	80	0	1450	wh_main_shp_transport	1	1	80	0	1500			wh_main_chs_inf_chosen_1	375	heavy		False	False	0	9658	0	True		wh_main_vo_culture_Chaos	infantry_axe_great	infantry_axe_great	4	False	chaos_warrior_45_degrees		False	True		1500	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Infantry	0	True	False	6	False	False	
	-1	monstrous_infantry	1	False	wh_main_chs_mon_chaos_spawn	16	0	1000	wh_main_shp_transport	1	1	16	0	1000			wh_main_chs_mon_chaos_spawn	250	heavy		False	False	0	9223	0	True		wh_dlc03_vo_culture_Spawn	monstrous_infantry	monstrous_infantry	4	True	chaos_spawn		False	True		1000	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	monstrous_infantry	1	False	wh_main_chs_mon_chaos_spawn_summoned	16	0	1000	wh_main_shp_transport	1	1	16	0	1000			wh_main_chs_mon_chaos_spawn_summoned	250	heavy		False	False	0	929624942	0	True		wh_dlc03_vo_culture_Spawn	monstrous_infantry	monstrous_infantry	4	True	chaos_spawn		False	True		500	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	0	False	False	
	-1	war_beast	1	False	wh_main_chs_mon_chaos_warhounds_0	80	0	400	wh_main_shp_transport	1	1	80	0	400			wh_main_chs_mon_chaos_warhounds_0	100	heavy		False	False	0	9221	0	True		wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	war_beast	1	False	vamp_dire_wolf		False	True		400	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	war_beast	1	False	wh_main_chs_mon_chaos_warhounds_1	80	0	475	wh_main_shp_transport	1	1	80	0	475			wh_main_chs_mon_chaos_warhounds_1	118	heavy		False	False	0	9660	0	True		wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	war_beast	2	False	vamp_dire_wolf		False	True		475	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	monster	2	False	wh_main_chs_mon_giant	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_main_chs_mon_giant	400	very_heavy		False	False	0	9467	0	True		wh_main_vo_culture_Giant	giant	giant	5	True	grn_giant		True	False		1600	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	2	False	False	
	-1	monstrous_infantry	2	False	wh_main_chs_mon_trolls	16	0	800	wh_main_shp_transport	1	1	16	0	800			wh_main_chs_mon_trolls	200	heavy		False	False	0	9066	0	True		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	False	grn_troll		False	True		800	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	generic	1	True	wh_main_chs_inf_chosen_0	140	0	800	wh_main_chs_shp_bloodship	1	15	140	0	800			wh_main_chs_shp_bloodship	200	heavy		False	False	0	10388	0	True		wh_main_vo_culture_Chaos	infantry_sword	infantry_sword	0	False	default		False	True		800	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Infantry	0	True	False	0	False	False	
	-1	generic	1	True	wh_main_chs_cha_chaos_lord_0	1	0	800	wh_main_chs_shp_bloodship	1	1	100	0	800			wh_main_chs_shp_bloodship_general	200	heavy		False	False	0	11503	0	True		wh_main_vo_culture_Chaos	lord_infantry_sword	lord_infantry_sword	0	True	default		True	False		800	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Lord	0	True	False	0	False	False	
	-1	generic	1	True	wh_main_chs_inf_chaos_marauders_0	60	0	200	wh_main_chs_shp_deathgalley	1	15	60	0	200			wh_main_chs_shp_deathgalley	50	light		False	False	0	10398	0	True		wh_main_vo_culture_Chaos	infantry_sword	infantry_sword	0	False	default		False	True		200	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Infantry	0	True	False	0	False	False	
	-1	generic	1	True	wh_main_chs_inf_chaos_warriors_0	100	0	400	wh_main_chs_shp_norscan_longship	1	15	100	0	400			wh_main_chs_shp_norscan_longship	100	medium		False	False	0	10407	0	True		wh_main_vo_culture_Chaos	infantry_sword	infantry_sword	0	False	default		False	True		400	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Infantry	0	True	False	0	False	False	
	-1	warmachine	2	False	wh_main_dwf_art_cannon	32	0	800	wh_main_shp_transport	1	1	32	0	800			wh_main_dwf_art_cannon	200	heavy		False	False	0	7994	0	True		wh_main_vo_culture_Dwarf	cannon	cannon	3	False	dwf_warrior_15_degrees		False	True		80	720	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_engineer_2	-1	warmachine	3	False	wh_main_dwf_art_flame_cannon	32	0	1250	wh_main_shp_transport	1	1	32	0	1400			wh_main_dwf_art_flame_cannon	350	heavy		False	False	0	7997	0	True		wh_main_vo_culture_Dwarf	field_gun_flame	field_gun_flame	5	False	dwf_warrior_15_degrees		False	True		140	1260	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
	-1	warmachine	1	False	wh_main_dwf_art_grudge_thrower	32	0	700	wh_main_shp_transport	1	1	32	0	700			wh_main_dwf_art_grudge_thrower	175	very_heavy		False	False	0	8006	0	True		wh_main_vo_culture_Dwarf	catapult	catapult	2	False	dwf_warrior_15_degrees		False	True		70	630	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_engineer_1	-1	warmachine	2	False	wh_main_dwf_art_organ_gun	32	0	1100	wh_main_shp_transport	1	1	32	0	1100			wh_main_dwf_art_organ_gun	275	heavy		False	False	0	8008	0	True		wh_main_vo_culture_Dwarf	field_gun	field_gun	4	False	dwf_warrior_15_degrees		False	True		110	990	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
	-1	lord	1	False	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	1	0	1650	wh_main_shp_transport	1	1	1	0	1200			wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	300	heavy		False	False	0	8439	0	False		wh_main_vo_culture_Dwarf	lord_infantry_axe_great	lord_infantry_axe_great	0	True	dwf_thorgrim		True	False		1700	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_ThorGrimGrudgebearer	0	True	False	0	False	False	
	-1	lord	1	False	wh_main_dwf_cha_lord_0	1	0	1000	wh_main_shp_transport	1	1	1	0	1000			wh_main_dwf_cha_lord_0	250	heavy		False	False	0	8464	0	False		wh_main_vo_culture_Dwarf	lord_infantry_axe	lord_infantry_axe	0	True	dwf_warrior_15_degrees		True	False		1100	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Lord	0	True	False	0	False	False	
	-1	hero	1	False	wh_main_dwf_cha_master_engineer_0	1	0	750	wh_main_shp_transport	1	1	1	0	1000			wh_main_dwf_cha_master_engineer_0	250	heavy		False	False	0	8475	0	False		wh_main_vo_culture_Dwarf	dwf_master_engineer	dwf_master_engineer	0	True	dwf_warrior_30_degrees		True	False		300	450	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_MasterEngineer	0	True	False	2	False	False	
	-1	hero	1	False	wh_main_dwf_cha_rune_smith_0	1	0	600	wh_main_shp_transport	1	1	1	0	1000			wh_main_dwf_cha_rune_smith_0	250	heavy		False	False	0	8495	0	False		wh_main_vo_culture_Dwarf	dwf_runesmith	dwf_runesmith	0	True	dwf_warrior_15_degrees		True	False		600	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_RuneSmith	0	True	False	2	False	False	
	-1	hero	1	False	wh_main_dwf_cha_thane	1	0	600	wh_main_shp_transport	1	1	1	0	1000			wh_main_dwf_cha_thane	250	heavy		False	False	0	8106	0	False		wh_main_vo_culture_Dwarf	dwf_thane	dwf_thane	0	True	dwf_warrior_30_degrees		True	False		600	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Thane	0	True	False	2	False	False	
	-1	lord	1	False	wh_main_dwf_cha_ungrim_ironfist	1	0	1350	wh_main_shp_transport	1	1	1	0	1200			wh_main_dwf_cha_ungrim_ironfist	300	heavy		False	False	0	8041	0	False		wh_main_vo_culture_Dwarf	lord_infantry_axe_great	lord_infantry_axe_great	0	True	dwf_warrior_45_degrees		True	False		1400	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_UngrimIronfist	0	True	False	0	False	False	
	-1	melee_infantry	1	False	wh_main_dwf_inf_dwarf_warrior_0	100	0	450	wh_main_shp_transport	1	1	100	0	475			wh_main_dwf_inf_dwarf_warrior_0	118	heavy		False	False	0	8054	0	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	1	False	dwf_warrior_30_degrees		False	True		450	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_smith_1	-1	melee_infantry	1	False	wh_main_dwf_inf_dwarf_warrior_1	100	0	500	wh_main_shp_transport	1	1	100	0	525			wh_main_dwf_inf_dwarf_warrior_1	131	heavy		False	False	0	9691	0	True		wh_main_vo_culture_Dwarf	infantry_axe_great	infantry_axe_great	2	False	dwf_warrior_30_degrees		False	True		500	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_smith_2	-1	melee_infantry	2	False	wh_main_dwf_inf_hammerers	100	0	1100	wh_main_shp_transport	1	1	100	0	1200			wh_main_dwf_inf_hammerers	300	heavy		False	False	0	8061	0	True		wh_main_vo_culture_Dwarf	infantry_hammer_great	infantry_hammer_great	4	False	dwf_warrior_45_degrees		False	True		1100	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_smith_2	-1	melee_infantry	2	False	wh_main_dwf_inf_ironbreakers	100	0	1200	wh_main_shp_transport	1	1	100	0	1300			wh_main_dwf_inf_ironbreakers	325	very_heavy		False	False	0	8069	0	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	4	False	dwf_warrior_15_degrees		False	True		1300	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_engineer_1	-1	missile_infantry	3	False	wh_main_dwf_inf_irondrakes_0	28	0	700	wh_main_shp_transport	1	1	28	0	900			wh_main_dwf_inf_irondrakes_0	225	very_heavy		False	False	0	8077	0	True		wh_main_vo_culture_Dwarf	dwf_irondrakes	dwf_irondrakes	4	False	dwf_warrior_15_degrees		False	True		90	810	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_engineer_2	-1	missile_infantry	3	False	wh_main_dwf_inf_irondrakes_2	28	0	900	wh_main_shp_transport	1	1	28	0	1100			wh_main_dwf_inf_irondrakes_2	275	very_heavy		False	False	0	9895	0	True		wh_main_vo_culture_Dwarf	dwf_irondrakes_torpedo	dwf_irondrakes_torpedo	5	False	dwf_warrior_15_degrees		False	True		100	900	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
	-1	melee_infantry	1	False	wh_main_dwf_inf_longbeards	100	0	650	wh_main_shp_transport	1	1	100	0	650			wh_main_dwf_inf_longbeards	162	heavy		False	False	0	8082	0	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	3	False	dwf_warrior_45_degrees		False	True		650	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_smith_1	-1	melee_infantry	1	False	wh_main_dwf_inf_longbeards_1	100	0	750	wh_main_shp_transport	1	1	100	0	750			wh_main_dwf_inf_longbeards_1	188	heavy		False	False	0	10129	0	True		wh_main_vo_culture_Dwarf	infantry_axe_great	infantry_axe_great	3	False	dwf_warrior_15_degrees		False	True		750	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
	-1	melee_infantry	1	False	wh_main_dwf_inf_miners_0	100	0	325	wh_main_shp_transport	1	1	100	0	325			wh_main_dwf_inf_miners_0	81	heavy		False	False	0	8088	0	True		wh_main_vo_culture_Dwarf	infantry_pickaxe	infantry_pickaxe	1	False	dwf_warrior_15_degrees		False	True		325	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_workshop_2	-1	missile_infantry	1	False	wh_main_dwf_inf_miners_1	100	0	400	wh_main_shp_transport	1	1	100	0	425			wh_main_dwf_inf_miners_1	106	heavy		False	False	0	9706	0	True		wh_main_vo_culture_Dwarf	infantry_pickaxe	infantry_pickaxe	3	False	dwf_warrior_30_degrees		False	True		325	75	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
	-1	missile_infantry	1	False	wh_main_dwf_inf_quarrellers_0	80	0	550	wh_main_shp_transport	1	1	100	0	550			wh_main_dwf_inf_quarrellers_0	137	heavy		False	False	0	8102	0	True		wh_main_vo_culture_Dwarf	missile_infantry_bow	missile_infantry_bow	2	False	dwf_warrior_45_degrees		False	True		165	385	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
wh_main_dwf_smith_1	-1	missile_infantry	1	False	wh_main_dwf_inf_quarrellers_1	80	0	600	wh_main_shp_transport	1	1	100	0	600			wh_main_dwf_inf_quarrellers_1	150	heavy		False	False	0	9711	0	True		wh_main_vo_culture_Dwarf	missile_infantry_bow	missile_infantry_bow	3	False	dwf_warrior_15_degrees		False	True		180	420	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
	-1	melee_infantry	1	False	wh_main_dwf_inf_slayers	80	0	900	wh_main_shp_transport	1	1	80	0	900			wh_main_dwf_inf_slayers	225	light		False	False	0	8104	0	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	4	False	dwf_warrior_30_degrees		False	True		900	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Unique	0	True	False	6	False	False	
	-1	missile_infantry	1	False	wh_main_dwf_inf_thunderers_0	80	0	700	wh_main_shp_transport	1	1	80	0	700			wh_main_dwf_inf_thunderers_0	175	heavy		False	False	0	8107	0	True		wh_main_vo_culture_Dwarf	missile_infantry_rifle	missile_infantry_rifle	3	False	dwf_warrior_45_degrees		False	True		210	490	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False	
	-1	generic	3	True	wh_main_dwf_inf_slayers	140	0	800	wh_main_dwf_shp_dreadnaught	1	15	140	0	800			wh_main_dwf_shp_dreadnaught	200	heavy		False	False	0	10417	0	True		wh_main_vo_culture_Dwarf	infantry_sword	infantry_sword	0	False	default		False	True		800	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	0	False	False	
	-1	generic	1	True	wh_main_dwf_cha_lord_0	1	0	800	wh_main_dwf_shp_dreadnaught	1	1	100	0	800			wh_main_dwf_shp_dreadnaught_general	200	heavy		False	False	0	11485	0	True		wh_main_vo_culture_Dwarf	lord_infantry_axe	lord_infantry_axe	0	True	default		True	False		800	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Lord	0	True	False	0	False	False	
	-1	generic	2	True	wh_main_dwf_inf_hammerers	100	0	400	wh_main_dwf_shp_ironclad	1	15	100	0	400			wh_main_dwf_shp_ironclad	100	medium		False	False	0	10421	0	True		wh_main_vo_culture_Dwarf	infantry_sword	infantry_sword	0	False	default		False	True		400	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	0	False	False	
	-1	generic	1	True	wh_main_dwf_inf_dwarf_warrior_0	60	0	200	wh_main_dwf_shp_monitor	1	15	60	0	200			wh_main_dwf_shp_monitor	50	light		False	False	0	10426	0	True		wh_main_vo_culture_Dwarf	infantry_sword	infantry_sword	0	False	default		False	True		200	0	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	0	False	False	
wh_main_dwf_engineer_2	-1	warmachine	3	False	wh_main_dwf_veh_gyrobomber	1	0	1150	wh_main_shp_transport	1	1	1	0	1150			wh_main_dwf_veh_gyrobomber	287	heavy		False	False	0	8116	0	True		wh_main_vo_culture_Dwarf	dwf_gyrocopter	dwf_gyrocopter	5	True	dwf_gyrobomber		True	False		230	920	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Unique	0	True	False	4	False	False	
	-1	warmachine	2	False	wh_main_dwf_veh_gyrocopter_0	4	0	700	wh_main_shp_transport	1	1	4	0	700			wh_main_dwf_veh_gyrocopter_0	175	heavy		False	False	0	8122	0	True		wh_main_vo_culture_Dwarf	dwf_gyrocopter	dwf_gyrocopter	3	True	dwf_gyrocopter		False	True		140	560	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Unique	0	True	False	4	False	False	
wh_main_dwf_engineer_1	-1	warmachine	2	False	wh_main_dwf_veh_gyrocopter_1	4	0	800	wh_main_shp_transport	1	1	4	0	800			wh_main_dwf_veh_gyrocopter_1	200	heavy		False	False	0	9718	0	True		wh_main_vo_culture_Dwarf	dwf_gyrocopter	dwf_gyrocopter	4	True	dwf_gyrocopter		False	True		160	640	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Unique	0	True	False	4	False	False	
	-1	warmachine	2	False	wh_main_emp_art_great_cannon	44	0	800	wh_main_shp_transport	1	1	44	0	800			wh_main_emp_art_great_cannon	200	medium		False	False	0	6590	0	True		wh_main_vo_culture_Empire	cannon	cannon	3	False	emp_soldier_15_degrees		False	True		80	720	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
	-1	warmachine	2	False	wh_main_emp_art_helblaster_volley_gun	44	0	1200	wh_main_shp_transport	1	1	44	0	1200			wh_main_emp_art_helblaster_volley_gun	300	medium		False	False	0	6600	0	True		wh_main_vo_culture_Empire	field_gun	field_gun	4	False	emp_soldier_15_degrees		False	True		130	1070	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
	-1	warmachine	2	False	wh_main_emp_art_helstorm_rocket_battery	44	0	1200	wh_main_shp_transport	1	1	44	0	1200			wh_main_emp_art_helstorm_rocket_battery	300	medium		False	False	0	6602	0	True		wh_main_vo_culture_Empire	emp_rocket_battery	emp_rocket_battery	4	False	emp_soldier_15_degrees		False	True		130	1070	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
	-1	warmachine	1	False	wh_main_emp_art_mortar	44	0	700	wh_main_shp_transport	1	1	44	0	700			wh_main_emp_art_mortar	175	medium		False	False	0	6598	0	True		wh_main_vo_culture_Empire	cannon	cannon	3	False	emp_soldier_15_degrees		False	True		70	630	True	vo_culture_None	False	wh_main_vo_actor_Empire_Infantry	0	True	False	6	False	False	
wh_main_emp_smiths_2	-1	monstrous_cavalry	3	False	wh_main_emp_cav_demigryph_knights_0	32	0	1450	wh_main_shp_transport	1	1	32	0	1500			wh_main_emp_cav_demigryph_knights_0	375	medium		False	False	0	6581	0	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	False	emp_demigryph_knights		False	True		1500	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh_main_emp_smiths_2	-1	monstrous_cavalry	3	False	wh_main_emp_cav_demigryph_knights_1	32	0	1500	wh_main_shp_transport	1	1	32	0	1500			wh_main_emp_cav_demigryph_knights_1	375	medium		False	False	0	9509	0	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	False	emp_demigryph_knights		False	True		1500	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh_main_emp_smiths_1	-1	melee_cavalry	2	False	wh_main_emp_cav_empire_knights	60	0	850	wh_main_shp_transport	1	1	60	0	900			wh_main_emp_cav_empire_knights	225	medium		False	False	0	11642	0	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	3	False	emp_reiksguard		False	True		900	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
wh_main_emp_forges_1	-1	missile_cavalry	1	False	wh_main_emp_cav_outriders_0	60	0	700	wh_main_shp_transport	1	1	60	0	700			wh_main_emp_cav_outriders_0	175	medium		False	False	0	6571	0	True		wh_main_vo_culture_Empire	missile_cavalry_rifle	missile_cavalry_rifle	3	False	emp_reiksguard		False	True		112	448	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	5	False	False	
wh_main_emp_forges_2	-1	missile_cavalry	2	False	wh_main_emp_cav_outriders_1	48	0	800	wh_main_shp_transport	1	1	40	0	800			wh_main_emp_cav_outriders_1	200	medium		False	False	0	9519	0	True		wh_main_vo_culture_Empire	missile_cavalry_rifle	missile_cavalry_rifle	3	False	emp_reiksguard		False	True		128	512	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	5	False	False	
	-1	missile_cavalry	1	False	wh_main_emp_cav_pistoliers_1	60	0	500	wh_main_shp_transport	1	1	60	0	500			wh_main_emp_cav_pistoliers_1	125	medium		False	False	0	6567	0	True		wh_main_vo_culture_Empire	missile_cavalry_rifle	missile_cavalry_rifle	2	False	emp_reiksguard		False	True		80	320	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	5	False	False	
wh_main_emp_smiths_1	-1	melee_cavalry	2	False	wh_main_emp_cav_reiksguard	60	0	1150	wh_main_shp_transport	1	1	60	0	1150			wh_main_emp_cav_reiksguard	287	medium		False	False	0	6551	0	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	False	emp_reiksguard		False	True		1150	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
	-1	lord	1	False	wh_main_emp_cha_balthasar_gelt_0	1	0	450	wh_main_shp_transport	1	1	1	0	1000			wh_main_emp_cha_balthasar_gelt_0	250	medium		False	False	0	6639	0	False		wh_main_vo_culture_Empire	lord_wizard_metal	lord_wizard_metal	0	True	emp_general_foot		True	False		650	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_BalthasarGelt	0	True	False	0	False	False	
	-1	lord	1	False	wh_main_emp_cha_balthasar_gelt_1	1	0	750	wh_main_shp_transport	1	1	1	0	1400			wh_main_emp_cha_balthasar_gelt_1	350	medium		False	False	0	6989	0	False		wh_main_vo_culture_Empire	lord_wizard_metal	lord_wizard_metal	0	True	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	True	False		900	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_BalthasarGelt	0	True	False	0	False	False	
	-1	lord	1	False	wh_main_emp_cha_balthasar_gelt_2	1	0	550	wh_main_shp_transport	1	1	1	0	1275			wh_main_emp_cha_balthasar_gelt_2	310	medium		False	False	0	1094491183	0	False		wh_main_vo_culture_Empire	lord_wizard_metal	lord_wizard_metal	0	True	emp_general_foot	wh_main_cam_mnt_emp_warhorse	True	False		700	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_BalthasarGelt	0	True	False	0	False	False	
	-1	lord	1	False	wh_main_emp_cha_balthasar_gelt_3	1	0	650	wh_main_shp_transport	1	1	1	0	1350			wh_main_emp_cha_balthasar_gelt_3	330	medium		False	False	0	497984196	0	False		wh_main_vo_culture_Empire	lord_wizard_metal	lord_wizard_metal	0	True	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	True	False		800	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_BalthasarGelt	0	True	False	0	False	False	
	-1	hero	1	False	wh_main_emp_cha_captain_0	1	0	475	wh_main_shp_transport	1	1	1	0	1000			wh_main_emp_cha_captain_0	250	medium		False	False	0	6645	0	False		wh_main_vo_culture_Empire	emp_captain	emp_captain	0	True	emp_general_foot		True	False		475	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Captain	0	True	False	2	False	False	
	-1	hero	1	False	wh_main_emp_cha_captain_1	1	0	575	wh_main_shp_transport	1	1	1	0	1100			wh_main_emp_cha_captain_1	275	medium		False	False	0	6996	0	False		wh_main_vo_culture_Empire	emp_captain_cavalry	emp_captain_cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_warhorse	True	False		575	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Captain	0	True	False	2	False	False	
	-1	hero	1	False	wh_main_emp_cha_captain_2	1	0	675	wh_main_shp_transport	1	1	1	0	1200			wh_main_emp_cha_captain_2	300	medium		False	False	0	7005	0	False		wh_main_vo_culture_Empire	emp_captain_cavalry	emp_captain_cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	True	False		675	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Captain	0	True	False	2	False	False	
	-1	hero	1	False	wh_main_emp_cha_captain_3	1	0	875	wh_main_shp_transport	1	1	1	0	1350			wh_main_emp_cha_captain_3	337	medium		False	False	0	7007	0	False		wh_main_vo_culture_Empire	emp_captain_pegasus	emp_captain_pegasus	0	True	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	True	False		875	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Captain	0	True	False	2	False	False	
	-1	lord	1	False	wh_main_emp_cha_general_0	1	0	750	wh_main_shp_transport	1	1	1	0	1000			wh_main_emp_cha_general_0	250	medium		False	False	0	6649	0	False		wh_main_vo_culture_Empire	lord_infantry_sword	lord_infantry_sword	0	True	emp_general_foot		True	False		750	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_General	0	True	False	0	False	False	
	-1	lord	1	False	wh_main_emp_cha_general_1	1	0	950	wh_main_shp_transport	1	1	1	0	1200			wh_main_emp_cha_general_1	300	medium		False	False	0	7017	0	False		wh_main_vo_culture_Empire	lord_cavalry	lord_cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	True	False		950	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_General	0	True	False	0	False	False	
