land_units_tables																																																										
43																																																										
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
10	wh2_main_heavy_metal_120	2100	cavalry	45	com	20	33	wh_main_unit_long_text_chs_exalted_hero	wh_main_chs_cha_exalted_hero_13	hu1c_chaos_hr1_warhorse_sword_and_shield	wh_main_infantry_standard_large_hero_blood_dismembers	65	40	70	4664	wh_main_chs_mnt_barded_chaos_steed_hero	0		1	wh_main_chs_axe_hero		1	wh_missile_block_35_metal	wh_main_unit_short_text_chs_exalted_hero	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_leather_30	2100	inf_melee	40	com	20	33	wh_main_unit_long_text_chs_sarthorael	wh_main_chs_cha_lord_of_change_0	hu10c_lord_of_change_staff	wh_main_chs_lord_of_change_blood	60	40	100	8168		0		0	wh_main_chs_lord_of_change		1	none	wh_dlc01_unit_short_text_chs_sarthorael	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_terror_unbreakable	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	large	0	0	0	25	0	0	60	0	melee_highvalue	False	False	False
10	wh2_main_body_15	2100	inf_melee	18	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_marauders	wh_main_chs_inf_chaos_marauders_0	hu1c_chaos_axe_and_shield	wh_main_chs_infantry_fast_blood_dismembers	34	28	60	70		0		0	wh_main_chs_axe_marauders		6	wh_missile_block_35_wood	wh_main_unit_short_text_chs_chaos_marauders	wh_main_infantry_chaos_warriors	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_body_15	2100	inf_melee	21	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_marauders	wh_main_chs_inf_chaos_marauders_1	hu1c_chaos_2handed_axe	wh_main_chs_infantry_fast_blood_dismembers	34	20	60	70		0		0	wh_main_chs_axe_great_marauders		6	none	wh_main_unit_short_text_chs_chaos_marauders	wh_main_infantry_large	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_heavy_metal_100	2100	inf_melee	20	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_warriors	wh_main_chs_inf_chaos_warriors_0	hu1c_chaos_axe_and_shield	wh_main_infantry_standard_very_large_blood_dismembers	36	44	75	82		0		0	wh_main_chs_axe		6	wh_missile_block_55_metal	wh_main_unit_short_text_chs_chaos_warriors	wh_main_infantry_chaos_warriors	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_chaos_warriors	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_heavy_metal_100	2100	inf_melee	10	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_warriors	wh_main_chs_inf_chaos_warriors_1	hu1c_chaos_halberd	wh_main_infantry_standard_very_large_blood_dismembers	30	38	75	82		0		0	wh_main_chs_halberd		7	none	wh_main_unit_short_text_chs_chaos_warriors	wh_main_infantry_large	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	0	False	vo_sel_chaos_warriors	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_heavy_metal_120	2100	inf_melee	26	inf_mel	20	33	wh_main_unit_long_text_chs_chosen	wh_main_chs_inf_chosen_0	hu1c_chaos_axe_and_shield	wh_main_infantry_standard_very_large_blood_dismembers	46	60	85	123		0		0	wh_main_chs_axe_chosen		6	wh_missile_block_60_metal	wh_main_unit_short_text_chs_chosen	wh_main_infantry_chaos_chosen	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_chaos_chosen	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_heavy_metal_120	2100	inf_melee	32	inf_mel	20	33	wh_main_unit_long_text_chs_chosen	wh_main_chs_inf_chosen_1	hu1c_chaos_2handed_axe	wh_main_infantry_standard_very_large_blood_dismembers	48	46	85	123		0		0	wh_main_chs_axe_great_chosen		6	none	wh_main_unit_short_text_chs_chosen	wh_main_infantry_chaos_chosen	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_chaos_chosen	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_body_10	2100	inf_melee	30	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_spawn	wh_main_chs_mon_chaos_spawn	hc2_chaos_spawn	wh_main_monster_chaos_spawn_blood	34	28	100	540		0		0	wh_main_chs_claws_chaos_spawn		2	none	wh_main_unit_short_text_chs_chaos_spawn	wh_main_monstrous_infantry_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_unbreakable	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_main_body_10	2100	inf_melee	30	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_spawn	wh_main_chs_mon_chaos_spawn_summoned	hc2_chaos_spawn	wh_main_monster_chaos_spawn_blood	34	28	100	540		0		0	wh_main_chs_claws_chaos_spawn		2	none	wh_main_unit_short_text_chs_chaos_spawn	wh_main_monstrous_infantry_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_main_body_15	2100	inf_melee	18	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_warhounds	wh_main_chs_mon_chaos_warhounds_0	wf1_giant_wolf	wh_main_chs_monster_warhound_blood	26	17	38	68		0		0	wh_main_chs_warhound		6	none	wh_main_unit_short_text_chs_chaos_warhounds	wh_main_war_beasts	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	melee_flanker	False	False	False
10	wh2_main_body_15	2100	inf_melee	18	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_warhounds	wh_main_chs_mon_chaos_warhounds_1	wf1_chaos_poison_warhound	wh_main_chs_monster_warhound_blood	26	17	38	68		0		0	wh_main_chs_warhound_poison		6	none	wh_main_unit_short_text_chs_chaos_warhounds	wh_main_war_beasts	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	melee_flanker	False	False	False
10	wh2_main_body_30	2100	inf_melee	40	inf_mel	50	80	wh_main_unit_long_text_chs_chaos_giant	wh_main_chs_mon_giant	hu4_giant_club	wh_main_monster_giant_blood	65	30	100	12612		0		0	wh_main_club_giant		1	none	wh_main_unit_short_text_chs_chaos_giant	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_terror	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_main_body_40	2100	inf_melee	24	inf_mel	20	65	wh_main_unit_long_text_chs_chaos_trolls	wh_main_chs_mon_trolls	hu4b_troll_club	wh_main_monster_troll_blood	34	32	40	486		0		0	wh_main_club_troll		3	none	wh_main_unit_short_text_chs_chaos_trolls	wh_main_monstrous_trolls	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_fear	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	False	False	False
10	wh2_main_chainmail_40	2100	artillery	2	art_fld	2	10	wh_main_unit_long_text_dwf_cannon	wh_main_dwf_art_cannon	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	16	20	66	70		0		0	wh_main_dwf_axe		3	none	wh_main_unit_short_text_dwf_cannon	wh_main_artillery	placeholder	True	trained	A_blank_record		wh_main_dwf_art_cannon	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_cannon	vo_sel_artillery	vo_sel_generic	1	10	small	0	22	0	25	4	0	0	0	ranged_direct	False	False	False
10	wh2_main_chainmail_40	2100	artillery	2	art_fld	2	10	wh_main_unit_long_text_dwf_flame_cannon	wh_main_dwf_art_flame_cannon	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	16	20	66	70		0		0	wh_main_dwf_axe		3	none	wh_main_unit_short_text_dwf_flame_cannon	wh_main_artillery	placeholder	True	trained	A_blank_record		wh_main_dwf_art_flame_cannon	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_flame_cannon	vo_sel_artillery	vo_sel_generic	1	10	small	0	25	0	25	4	0	0	0	ranged_direct	False	False	False
10	wh2_main_chainmail_40	2100	artillery	2	art_fld	2	10	wh_main_unit_long_text_dwf_grudge_thrower	wh_main_dwf_art_grudge_thrower	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	16	20	66	70		0		0	wh_main_dwf_axe		3	none	wh_main_unit_short_text_dwf_grudge_thrower	wh_main_artillery	placeholder	True	trained	A_blank_record		wh_main_dwf_art_grudge_thrower	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_grudge_thrower	vo_sel_artillery	vo_sel_generic	1	10	small	0	22	0	25	4	0	0	0	ranged_indirect_arty	False	False	False
10	wh2_main_chainmail_40	2100	artillery	2	art_fld	2	10	wh_main_unit_long_text_dwf_organ_gun	wh_main_dwf_art_organ_gun	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	16	20	66	70		0		0	wh_main_dwf_axe		3	none	wh_main_unit_short_text_dwf_organ_gun	wh_main_artillery	placeholder	True	trained	A_blank_record		wh_main_dwf_art_organ_gun	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_organ_gun	vo_sel_artillery	vo_sel_generic	1	10	small	0	96	0	25	4	0	0	0	ranged_direct	False	False	False
10	wh2_main_chainmail_120	2100	inf_melee	20	com	20	33	wh_main_unit_long_text_dwf_thorgrim_grudgebearer	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	th1_dwarf_throneofpower	wh_main_dwf_veh_dwarf_throne_blood	50	62	85	7300		0		0	wh_main_dwf_axe_hero_thorgrim		1	none	wh_main_unit_short_text_dwf_thorgrim	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	large	0	0	0	25	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_chainmail_120	2100	inf_melee	18	com	20	33	wh_main_unit_long_text_dwf_thane_lord	wh_main_dwf_cha_lord_0	hu3_dwarf_axe_and_shield_thane	wh_main_dwf_cha_dwarf_hero_blood_dismembers	45	60	75	4884		0		0	wh_main_dwf_axe_hero_lord		1	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_lord	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflector_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_chainmail_120	2100	inf_ranged	14	com	20	33	wh_main_unit_long_text_dwf_master_engineer	wh_main_dwf_cha_master_engineer_0	hu3_dwarf_2handed_hammer_and_rifle	wh_main_dwf_cha_dwarf_hero_blood_dismembers	38	30	72	3900		0		0	wh_main_dwf_master_engineer_hammer	wh_main_dwf_master_engineer_rifle	1	none	wh_main_unit_short_text_dwf_master_engineer	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	45	0	25	0	0	15	0	mage_highvalue	True	False	False
10	wh2_main_chainmail_120	2100	inf_melee	16	com	20	33	wh_main_unit_long_text_dwf_runesmith	wh_main_dwf_cha_rune_smith_0	hu3_dwarf_hammer	wh_main_dwf_cha_dwarf_hero_blood_dismembers	40	32	70	3900		0		0	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_dwf_rune_smith	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_chainmail_120	2100	inf_melee	25	com	20	33	wh_main_unit_long_text_dwf_thane_lord	wh_main_dwf_cha_thane	hu3_dwarf_axe_and_shield_thane	wh_main_dwf_cha_dwarf_hero_blood_dismembers	45	50	70	4160		0		0	wh_main_dwf_axe_hero		1	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_thane	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_chainmail_120	2100	inf_melee	50	com	20	33	wh_main_unit_long_text_dwf_ungrim_ironfist	wh_main_dwf_cha_ungrim_ironfist	hu3_dwarf_2handed_axe_ungrim	wh_main_dwf_cha_dwarf_hero_lgn_blood	70	35	100	5128		0		0	wh_main_dwf_ungrim_axe_great		1	none	wh_main_unit_short_text_dwf_ungrim	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_encourage_hideForest_unbreakable	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_chainmail_85	2100	inf_melee	12	inf_mel	20	33	wh_main_unit_long_text_dwf_dwarf_warriors	wh_main_dwf_inf_dwarf_warrior_0	hu3_dwarf_axe_and_shield	wh_main_dwf_inf_dwarfs_blood_dismembers	22	40	70	70		0		0	wh_main_dwf_axe		8	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_dwarf_warriors	wh_main_dwf_infantry_standard_shield	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	0	False	vo_sel_dwarf_warriors	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_85	2100	inf_melee	18	inf_mel	20	33	wh_main_unit_long_text_dwf_dwarf_warriors	wh_main_dwf_inf_dwarf_warrior_1	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_blood_dismembers	22	30	70	70		0		0	wh_main_dwf_axe_great		8	none	wh_main_unit_short_text_dwf_dwarf_warriors	wh_main_dwf_infantry_standard	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_dwarf_warriors	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_100	2100	inf_melee	18	inf_mel	20	33	wh_main_unit_long_text_dwf_hammerers	wh_main_dwf_inf_hammerers	hu3_dwarf_2handed_hammer	wh_main_dwf_inf_dwarfs_hammerers_blood_dismembers	46	34	80	82		0		0	wh_main_dwf_hammerers		6	none	wh_main_unit_short_text_dwf_hammerers	wh_main_dwf_infantry_elite_hammerer	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	0	False	vo_sel_hammerers	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_125	2100	inf_melee	8	inf_mel	20	33	wh_main_unit_long_text_dwf_ironbreakers	wh_main_dwf_inf_ironbreakers	hu3_dwarf_axe_shield_and_blasting_charges	wh_main_dwf_inf_dwarfs_heavy_blood_dismembers	30	68	85	88		0		0	wh_main_dwf_axe_ironbreakers	wh_main_dwf_cinderblast_bomb	7	wh_missile_block_35_metal	wh_main_unit_short_text_dwf_ironbreakers	wh_main_dwf_infantry_elite	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflector_hideForest	60	80	10	False	vo_sel_ironbreakers	vo_sel_generic	vo_sel_generic_short	1	10	small	0	2	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_125	2100	inf_ranged	6	inf_mis	20	33	wh_main_unit_long_text_dwf_irondrakes	wh_main_dwf_inf_irondrakes_0	hu3_dwarf_drakegun	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	20	27	85	120		0		0	wh_main_dwf_drakegun	wh_main_dwf_drakegun	2	none	wh_main_unit_short_text_dwf_irondrakes	wh_main_dwf_infantry_loose	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1	10	small	0	25	70	35	0	0	0	0	ranged_direct_no_skirmish	True	False	False
10	wh2_main_chainmail_125	2100	inf_ranged	6	inf_mis	20	33	wh_main_unit_long_text_dwf_irondrakes	wh_main_dwf_inf_irondrakes_2	hu3_dwarf_trollhammer	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	20	27	85	120		0		0	wh_main_dwf_drakegun	wh_main_dwf_drakegun_trollhammer_torpedo	2	none	wh_main_unit_short_text_dwf_irondrakes_torpedos	wh_main_dwf_infantry_loose	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1	10	small	0	18	70	35	0	0	0	0	ranged_direct_no_skirmish	True	False	False
10	wh2_main_chainmail_100	2100	inf_melee	10	inf_mel	20	33	wh_main_unit_long_text_dwf_longbeards	wh_main_dwf_inf_longbeards	hu3_dwarf_axe_and_shield	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	30	48	80	78		0		0	wh_main_dwf_longbeards_axe		7	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_longbeards_0	wh_main_dwf_infantry_standard_shield	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_encourage_hideForest_immuneToPsych	60	80	0	False	vo_sel_longbeards	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_100	2100	inf_melee	16	inf_mel	20	33	wh_main_unit_long_text_dwf_longbeards	wh_main_dwf_inf_longbeards_1	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	30	38	80	78		0		0	wh_main_dwf_longbeards_axe_great		7	none	wh_main_unit_short_text_dwf_longbeards_1	wh_main_dwf_infantry_elite	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_encourage_hideForest_immuneToPsych	60	80	0	False	vo_sel_longbeards	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_80	2100	inf_melee	6	inf_mel	20	33	wh_main_unit_long_text_dwf_miners	wh_main_dwf_inf_miners_0	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_blood_dismembers	18	18	68	68		0		0	wh_main_dwf_miners_pickaxe		7	none	wh_main_unit_short_text_dwf_miners	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest	60	80	0	False	vo_sel_miners	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_main_chainmail_80	2100	inf_melee	6	inf_mel	20	33	wh_main_unit_long_text_dwf_miners	wh_main_dwf_inf_miners_1	hu3_dwarf_2handed_axe_blasting_charges	wh_main_dwf_inf_dwarfs_blood_dismembers	18	18	68	68		0		0	wh_main_dwf_miners_pickaxe	wh_main_dwf_blasting_charges	7	none	wh_main_unit_short_text_dwf_miners_charges	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest	60	80	10	False	vo_sel_miners	vo_sel_generic	vo_sel_generic_short	1	10	small	0	1	0	25	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_main_chainmail_80	2100	inf_ranged	4	inf_mis	20	33	wh_main_unit_long_text_dwf_quarrellers	wh_main_dwf_inf_quarrellers_0	hu3_dwarf_axe_shield_and_crossbow	wh_main_dwf_inf_dwarfs_blood_dismembers	18	28	66	62		0		0	wh_main_dwf_axe	wh_main_dwf_crossbow	4	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_quarrellers	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_quarrellers	vo_sel_ranged	vo_sel_generic	1	10	small	0	22	0	25	0	0	0	0	ranged_no_skirmish	True	False	False
10	wh2_main_chainmail_80	2100	inf_ranged	16	inf_mis	20	33	wh_main_unit_long_text_dwf_quarrellers	wh_main_dwf_inf_quarrellers_1	hu3_dwarf_2handed_axe_and_crossbow	wh_main_dwf_inf_dwarfs_blood_dismembers	22	20	66	62		0		0	wh_main_dwf_axe_great_quarreller	wh_main_dwf_crossbow	4	none	wh_main_unit_short_text_dwf_quarrellers	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_quarrellers	vo_sel_ranged	vo_sel_generic	1	10	small	0	22	0	25	0	0	0	0	ranged_no_skirmish	True	False	False
10	wh_main_body_0	2100	inf_melee	26	inf_mel	20	33	wh_main_unit_long_text_dwf_slayers	wh_main_dwf_inf_slayers	hu3_dwarf_dual_axe_slayer	wh_main_dwf_inf_slayers_blood_dismembers	38	32	100	100		0		0	wh_main_dwf_slayer_axe_dual		7	wh_missile_block_30_metal	wh_main_unit_short_text_dwf_slayers	wh_main_dwf_infantry_slayers	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_unbreakable	60	80	0	False	vo_sel_slayers	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_80	2100	inf_ranged	4	inf_mis	20	33	wh_main_unit_long_text_dwf_thunderers	wh_main_dwf_inf_thunderers_0	hu3_dwarf_axe_shield_rifle	wh_main_dwf_inf_dwarfs_blood_dismembers	20	28	66	63		0		0	wh_main_dwf_axe	wh_main_dwf_rifle	3	wh_missile_block_35_wood	wh_main_unit_short_text_dwf_thunderers	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_thunderers	vo_sel_ranged	vo_sel_generic	1	10	small	0	22	0	25	0	0	0	0	ranged_direct_no_skirmish	True	False	False
10	wh2_main_plate_100	2100	inf_ranged	30	inf_mis	20	33	wh_main_unit_long_text_dwf_gyrobombers	wh_main_dwf_veh_gyrobomber	wm_gyrobomber01	wh_main_dwf_flying_gyrobomber	40	4	66	2917		0		0	wh_main_dwf_gyrobomber	wh_main_dwf_clatter_gun	1	none	wh_main_unit_short_text_dwf_gyrobombers	wh_main_war_machines	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_mountedFireMove	60	80	10	False	vo_sel_gyrobomber	vo_sel_flying	vo_sel_flying_short	1	0	large	0	210	0	25	0	0	0	0	gyrocopter	True	False	False
10	wh2_main_plate_100	2100	inf_ranged	25	inf_mis	20	33	wh_main_unit_long_text_dwf_gyrocopter	wh_main_dwf_veh_gyrocopter_0	wm_gyrocopter01	wh_main_dwf_flying_gyrocopter	30	6	66	935		0		0	wh_main_dwf_gyrocopter	wh_main_dwf_copter_steam_gun	1	none	wh_main_unit_short_text_dwf_gyrocopter_0	wh_main_war_machines	placeholder	False	trained	A_blank_record			True	40	1500	0		60	80	10	False	vo_sel_gyrocopter	vo_sel_flying	vo_sel_flying_short	1	0	large	0	22	0	25	0	0	0	0	gyrocopter	True	False	False
10	wh2_main_plate_100	2100	inf_ranged	25	inf_mis	20	33	wh_main_unit_long_text_dwf_gyrocopter	wh_main_dwf_veh_gyrocopter_1	wm_gyrocopter01	wh_main_dwf_flying_gyrocopter	30	6	66	935		0		0	wh_main_dwf_gyrocopter	wh_main_dwf_copter_brimstone_gun	1	none	wh_main_unit_short_text_dwf_gyrocopter_1	wh_main_war_machines	placeholder	False	trained	A_blank_record			True	40	1500	0		60	80	10	False	vo_sel_gyrocopter	vo_sel_flying	vo_sel_flying_short	1	0	large	0	18	0	25	0	0	0	0	gyrocopter	True	False	False
10	wh2_main_leather_20	2100	artillery	5	art_fld	2	10	wh_main_unit_long_text_emp_great_cannon	wh_main_emp_art_great_cannon	hu1_empire_helstorm_crew	wh_main_infantry_standard_blood_dismembers	10	6	50	48		0		0	wh_main_emp_sword_short		5	none	wh_main_unit_short_text_emp_great_cannon	wh_main_artillery_small	placeholder	True	trained	A_blank_record		wh_main_emp_art_great_cannon	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_great_cannon	vo_sel_artillery	vo_sel_culture	1	10	small	0	22	0	0	4	0	0	0	ranged_direct	False	False	False
10	wh2_main_leather_20	2100	artillery	5	art_fld	2	10	wh_main_unit_long_text_emp_helblaster_volley_gun	wh_main_emp_art_helblaster_volley_gun	hu1_empire_helblaster_crew	wh_main_infantry_standard_blood_dismembers	10	6	50	48		0		0	wh_main_emp_sword_short		5	none	wh_main_unit_short_text_emp_helblaster_volley_gun	wh_main_artillery_small	placeholder	True	trained	A_blank_record		wh_main_emp_art_helblaster_volley_gun	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_helblaster	vo_sel_artillery	vo_sel_culture	1	10	small	0	198	0	0	4	0	0	0	ranged_direct	False	False	False
10	wh2_main_leather_20	2100	artillery	5	art_fld	2	10	wh_main_unit_long_text_emp_helstorm_rocket_battery	wh_main_emp_art_helstorm_rocket_battery	hu1_empire_helstorm_crew	wh_main_infantry_standard_blood_dismembers	10	6	50	48		0		0	wh_main_emp_sword_short		5	none	wh_main_unit_short_text_emp_helstorm_rocket_battery	wh_main_artillery_small	placeholder	True	trained	A_blank_record		wh_main_emp_art_helstorm_rocket_battery	True	40	1500	0	wh_cantRun	60	80	10	False	vo_sel_helstorm	vo_sel_artillery	vo_sel_culture	1	10	small	0	66	0	0	4	0	0	0	ranged_indirect_arty	False	False	False
